outer_fold,inner_repeat,role,target,class,count,source_count,segment_count
0,0,inner_train,chest_resonance,0,71,144,2045
0,0,inner_train,chest_resonance,1,430,144,2045
0,0,inner_train,chest_resonance,2,1241,144,2045
0,0,inner_train,chest_resonance,3,303,144,2045
0,0,inner_train,head_resonance,0,90,144,2045
0,0,inner_train,head_resonance,1,428,144,2045
0,0,inner_train,head_resonance,2,1211,144,2045
0,0,inner_train,head_resonance,3,316,144,2045
0,0,inner_train,front_placement,0,1719,144,2045
0,0,inner_train,front_placement,1,187,144,2045
0,0,inner_train,front_placement,2,139,144,2045
0,0,inner_train,back_placement,0,1673,144,2045
0,0,inner_train,back_placement,1,305,144,2045
0,0,inner_train,back_placement,2,67,144,2045
0,0,inner_train,open_throat,0,1451,144,2045
0,0,inner_train,open_throat,1,439,144,2045
0,0,inner_train,open_throat,2,140,144,2045
0,0,inner_train,open_throat,3,15,144,2045
0,0,inner_train,breathiness,0,1822,144,2045
0,0,inner_train,breathiness,1,223,144,2045
0,0,inner_train,vibrato,0,513,144,2045
0,0,inner_train,vibrato,1,1480,144,2045
0,0,inner_train,vibrato,2,52,144,2045
0,0,inner_dev,chest_resonance,0,15,36,562
0,0,inner_dev,chest_resonance,1,112,36,562
0,0,inner_dev,chest_resonance,2,362,36,562
0,0,inner_dev,chest_resonance,3,73,36,562
0,0,inner_dev,head_resonance,0,21,36,562
0,0,inner_dev,head_resonance,1,99,36,562
0,0,inner_dev,head_resonance,2,354,36,562
0,0,inner_dev,head_resonance,3,88,36,562
0,0,inner_dev,front_placement,0,472,36,562
0,0,inner_dev,front_placement,1,54,36,562
0,0,inner_dev,front_placement,2,36,36,562
0,0,inner_dev,back_placement,0,438,36,562
0,0,inner_dev,back_placement,1,105,36,562
0,0,inner_dev,back_placement,2,19,36,562
0,0,inner_dev,open_throat,0,406,36,562
0,0,inner_dev,open_throat,1,121,36,562
0,0,inner_dev,open_throat,2,32,36,562
0,0,inner_dev,open_throat,3,3,36,562
0,0,inner_dev,breathiness,0,498,36,562
0,0,inner_dev,breathiness,1,64,36,562
0,0,inner_dev,vibrato,0,133,36,562
0,0,inner_dev,vibrato,1,417,36,562
0,0,inner_dev,vibrato,2,12,36,562
0,0,outer_test,chest_resonance,0,26,47,849
0,0,outer_test,chest_resonance,1,216,47,849
0,0,outer_test,chest_resonance,2,493,47,849
0,0,outer_test,chest_resonance,3,114,47,849
0,0,outer_test,head_resonance,0,34,47,849
0,0,outer_test,head_resonance,1,246,47,849
0,0,outer_test,head_resonance,2,447,47,849
0,0,outer_test,head_resonance,3,122,47,849
0,0,outer_test,front_placement,0,614,47,849
0,0,outer_test,front_placement,1,142,47,849
0,0,outer_test,front_placement,2,93,47,849
0,0,outer_test,back_placement,0,586,47,849
0,0,outer_test,back_placement,1,221,47,849
0,0,outer_test,back_placement,2,42,47,849
0,0,outer_test,open_throat,0,545,47,849
0,0,outer_test,open_throat,1,149,47,849
0,0,outer_test,open_throat,2,119,47,849
0,0,outer_test,open_throat,3,36,47,849
0,0,outer_test,breathiness,0,741,47,849
0,0,outer_test,breathiness,1,108,47,849
0,0,outer_test,vibrato,0,271,47,849
0,0,outer_test,vibrato,1,527,47,849
0,0,outer_test,vibrato,2,51,47,849
0,1,inner_train,chest_resonance,0,70,144,2070
0,1,inner_train,chest_resonance,1,415,144,2070
0,1,inner_train,chest_resonance,2,1275,144,2070
0,1,inner_train,chest_resonance,3,310,144,2070
0,1,inner_train,head_resonance,0,89,144,2070
0,1,inner_train,head_resonance,1,417,144,2070
0,1,inner_train,head_resonance,2,1241,144,2070
0,1,inner_train,head_resonance,3,323,144,2070
0,1,inner_train,front_placement,0,1742,144,2070
0,1,inner_train,front_placement,1,193,144,2070
0,1,inner_train,front_placement,2,135,144,2070
0,1,inner_train,back_placement,0,1679,144,2070
0,1,inner_train,back_placement,1,326,144,2070
0,1,inner_train,back_placement,2,65,144,2070
0,1,inner_train,open_throat,0,1470,144,2070
0,1,inner_train,open_throat,1,448,144,2070
0,1,inner_train,open_throat,2,139,144,2070
0,1,inner_train,open_throat,3,13,144,2070
0,1,inner_train,breathiness,0,1834,144,2070
0,1,inner_train,breathiness,1,236,144,2070
0,1,inner_train,vibrato,0,515,144,2070
0,1,inner_train,vibrato,1,1505,144,2070
0,1,inner_train,vibrato,2,50,144,2070
0,1,inner_dev,chest_resonance,0,16,36,537
0,1,inner_dev,chest_resonance,1,127,36,537
0,1,inner_dev,chest_resonance,2,328,36,537
0,1,inner_dev,chest_resonance,3,66,36,537
0,1,inner_dev,head_resonance,0,22,36,537
0,1,inner_dev,head_resonance,1,110,36,537
0,1,inner_dev,head_resonance,2,324,36,537
0,1,inner_dev,head_resonance,3,81,36,537
0,1,inner_dev,front_placement,0,449,36,537
0,1,inner_dev,front_placement,1,48,36,537
0,1,inner_dev,front_placement,2,40,36,537
0,1,inner_dev,back_placement,0,432,36,537
0,1,inner_dev,back_placement,1,84,36,537
0,1,inner_dev,back_placement,2,21,36,537
0,1,inner_dev,open_throat,0,387,36,537
0,1,inner_dev,open_throat,1,112,36,537
0,1,inner_dev,open_throat,2,33,36,537
0,1,inner_dev,open_throat,3,5,36,537
0,1,inner_dev,breathiness,0,486,36,537
0,1,inner_dev,breathiness,1,51,36,537
0,1,inner_dev,vibrato,0,131,36,537
0,1,inner_dev,vibrato,1,392,36,537
0,1,inner_dev,vibrato,2,14,36,537
0,1,outer_test,chest_resonance,0,26,47,849
0,1,outer_test,chest_resonance,1,216,47,849
0,1,outer_test,chest_resonance,2,493,47,849
0,1,outer_test,chest_resonance,3,114,47,849
0,1,outer_test,head_resonance,0,34,47,849
0,1,outer_test,head_resonance,1,246,47,849
0,1,outer_test,head_resonance,2,447,47,849
0,1,outer_test,head_resonance,3,122,47,849
0,1,outer_test,front_placement,0,614,47,849
0,1,outer_test,front_placement,1,142,47,849
0,1,outer_test,front_placement,2,93,47,849
0,1,outer_test,back_placement,0,586,47,849
0,1,outer_test,back_placement,1,221,47,849
0,1,outer_test,back_placement,2,42,47,849
0,1,outer_test,open_throat,0,545,47,849
0,1,outer_test,open_throat,1,149,47,849
0,1,outer_test,open_throat,2,119,47,849
0,1,outer_test,open_throat,3,36,47,849
0,1,outer_test,breathiness,0,741,47,849
0,1,outer_test,breathiness,1,108,47,849
0,1,outer_test,vibrato,0,271,47,849
0,1,outer_test,vibrato,1,527,47,849
0,1,outer_test,vibrato,2,51,47,849
0,2,inner_train,chest_resonance,0,63,144,2048
0,2,inner_train,chest_resonance,1,419,144,2048
0,2,inner_train,chest_resonance,2,1275,144,2048
0,2,inner_train,chest_resonance,3,291,144,2048
0,2,inner_train,head_resonance,0,86,144,2048
0,2,inner_train,head_resonance,1,427,144,2048
0,2,inner_train,head_resonance,2,1233,144,2048
0,2,inner_train,head_resonance,3,302,144,2048
0,2,inner_train,front_placement,0,1715,144,2048
0,2,inner_train,front_placement,1,196,144,2048
0,2,inner_train,front_placement,2,137,144,2048
0,2,inner_train,back_placement,0,1659,144,2048
0,2,inner_train,back_placement,1,323,144,2048
0,2,inner_train,back_placement,2,66,144,2048
0,2,inner_train,open_throat,0,1458,144,2048
0,2,inner_train,open_throat,1,443,144,2048
0,2,inner_train,open_throat,2,134,144,2048
0,2,inner_train,open_throat,3,13,144,2048
0,2,inner_train,breathiness,0,1820,144,2048
0,2,inner_train,breathiness,1,228,144,2048
0,2,inner_train,vibrato,0,509,144,2048
0,2,inner_train,vibrato,1,1484,144,2048
0,2,inner_train,vibrato,2,55,144,2048
0,2,inner_dev,chest_resonance,0,23,36,559
0,2,inner_dev,chest_resonance,1,123,36,559
0,2,inner_dev,chest_resonance,2,328,36,559
0,2,inner_dev,chest_resonance,3,85,36,559
0,2,inner_dev,head_resonance,0,25,36,559
0,2,inner_dev,head_resonance,1,100,36,559
0,2,inner_dev,head_resonance,2,332,36,559
0,2,inner_dev,head_resonance,3,102,36,559
0,2,inner_dev,front_placement,0,476,36,559
0,2,inner_dev,front_placement,1,45,36,559
0,2,inner_dev,front_placement,2,38,36,559
0,2,inner_dev,back_placement,0,452,36,559
0,2,inner_dev,back_placement,1,87,36,559
0,2,inner_dev,back_placement,2,20,36,559
0,2,inner_dev,open_throat,0,399,36,559
0,2,inner_dev,open_throat,1,117,36,559
0,2,inner_dev,open_throat,2,38,36,559
0,2,inner_dev,open_throat,3,5,36,559
0,2,inner_dev,breathiness,0,500,36,559
0,2,inner_dev,breathiness,1,59,36,559
0,2,inner_dev,vibrato,0,137,36,559
0,2,inner_dev,vibrato,1,413,36,559
0,2,inner_dev,vibrato,2,9,36,559
0,2,outer_test,chest_resonance,0,26,47,849
0,2,outer_test,chest_resonance,1,216,47,849
0,2,outer_test,chest_resonance,2,493,47,849
0,2,outer_test,chest_resonance,3,114,47,849
0,2,outer_test,head_resonance,0,34,47,849
0,2,outer_test,head_resonance,1,246,47,849
0,2,outer_test,head_resonance,2,447,47,849
0,2,outer_test,head_resonance,3,122,47,849
0,2,outer_test,front_placement,0,614,47,849
0,2,outer_test,front_placement,1,142,47,849
0,2,outer_test,front_placement,2,93,47,849
0,2,outer_test,back_placement,0,586,47,849
0,2,outer_test,back_placement,1,221,47,849
0,2,outer_test,back_placement,2,42,47,849
0,2,outer_test,open_throat,0,545,47,849
0,2,outer_test,open_throat,1,149,47,849
0,2,outer_test,open_throat,2,119,47,849
0,2,outer_test,open_throat,3,36,47,849
0,2,outer_test,breathiness,0,741,47,849
0,2,outer_test,breathiness,1,108,47,849
0,2,outer_test,vibrato,0,271,47,849
0,2,outer_test,vibrato,1,527,47,849
0,2,outer_test,vibrato,2,51,47,849
0,3,inner_train,chest_resonance,0,67,144,2053
0,3,inner_train,chest_resonance,1,436,144,2053
0,3,inner_train,chest_resonance,2,1261,144,2053
0,3,inner_train,chest_resonance,3,289,144,2053
0,3,inner_train,head_resonance,0,82,144,2053
0,3,inner_train,head_resonance,1,414,144,2053
0,3,inner_train,head_resonance,2,1233,144,2053
0,3,inner_train,head_resonance,3,324,144,2053
0,3,inner_train,front_placement,0,1736,144,2053
0,3,inner_train,front_placement,1,179,144,2053
0,3,inner_train,front_placement,2,138,144,2053
0,3,inner_train,back_placement,0,1650,144,2053
0,3,inner_train,back_placement,1,324,144,2053
0,3,inner_train,back_placement,2,79,144,2053
0,3,inner_train,open_throat,0,1448,144,2053
0,3,inner_train,open_throat,1,452,144,2053
0,3,inner_train,open_throat,2,138,144,2053
0,3,inner_train,open_throat,3,15,144,2053
0,3,inner_train,breathiness,0,1835,144,2053
0,3,inner_train,breathiness,1,218,144,2053
0,3,inner_train,vibrato,0,499,144,2053
0,3,inner_train,vibrato,1,1502,144,2053
0,3,inner_train,vibrato,2,52,144,2053
0,3,inner_dev,chest_resonance,0,19,36,554
0,3,inner_dev,chest_resonance,1,106,36,554
0,3,inner_dev,chest_resonance,2,342,36,554
0,3,inner_dev,chest_resonance,3,87,36,554
0,3,inner_dev,head_resonance,0,29,36,554
0,3,inner_dev,head_resonance,1,113,36,554
0,3,inner_dev,head_resonance,2,332,36,554
0,3,inner_dev,head_resonance,3,80,36,554
0,3,inner_dev,front_placement,0,455,36,554
0,3,inner_dev,front_placement,1,62,36,554
0,3,inner_dev,front_placement,2,37,36,554
0,3,inner_dev,back_placement,0,461,36,554
0,3,inner_dev,back_placement,1,86,36,554
0,3,inner_dev,back_placement,2,7,36,554
0,3,inner_dev,open_throat,0,409,36,554
0,3,inner_dev,open_throat,1,108,36,554
0,3,inner_dev,open_throat,2,34,36,554
0,3,inner_dev,open_throat,3,3,36,554
0,3,inner_dev,breathiness,0,485,36,554
0,3,inner_dev,breathiness,1,69,36,554
0,3,inner_dev,vibrato,0,147,36,554
0,3,inner_dev,vibrato,1,395,36,554
0,3,inner_dev,vibrato,2,12,36,554
0,3,outer_test,chest_resonance,0,26,47,849
0,3,outer_test,chest_resonance,1,216,47,849
0,3,outer_test,chest_resonance,2,493,47,849
0,3,outer_test,chest_resonance,3,114,47,849
0,3,outer_test,head_resonance,0,34,47,849
0,3,outer_test,head_resonance,1,246,47,849
0,3,outer_test,head_resonance,2,447,47,849
0,3,outer_test,head_resonance,3,122,47,849
0,3,outer_test,front_placement,0,614,47,849
0,3,outer_test,front_placement,1,142,47,849
0,3,outer_test,front_placement,2,93,47,849
0,3,outer_test,back_placement,0,586,47,849
0,3,outer_test,back_placement,1,221,47,849
0,3,outer_test,back_placement,2,42,47,849
0,3,outer_test,open_throat,0,545,47,849
0,3,outer_test,open_throat,1,149,47,849
0,3,outer_test,open_throat,2,119,47,849
0,3,outer_test,open_throat,3,36,47,849
0,3,outer_test,breathiness,0,741,47,849
0,3,outer_test,breathiness,1,108,47,849
0,3,outer_test,vibrato,0,271,47,849
0,3,outer_test,vibrato,1,527,47,849
0,3,outer_test,vibrato,2,51,47,849
0,4,inner_train,chest_resonance,0,71,144,2056
0,4,inner_train,chest_resonance,1,418,144,2056
0,4,inner_train,chest_resonance,2,1266,144,2056
0,4,inner_train,chest_resonance,3,301,144,2056
0,4,inner_train,head_resonance,0,89,144,2056
0,4,inner_train,head_resonance,1,424,144,2056
0,4,inner_train,head_resonance,2,1231,144,2056
0,4,inner_train,head_resonance,3,312,144,2056
0,4,inner_train,front_placement,0,1718,144,2056
0,4,inner_train,front_placement,1,205,144,2056
0,4,inner_train,front_placement,2,133,144,2056
0,4,inner_train,back_placement,0,1656,144,2056
0,4,inner_train,back_placement,1,332,144,2056
0,4,inner_train,back_placement,2,68,144,2056
0,4,inner_train,open_throat,0,1474,144,2056
0,4,inner_train,open_throat,1,435,144,2056
0,4,inner_train,open_throat,2,131,144,2056
0,4,inner_train,open_throat,3,16,144,2056
0,4,inner_train,breathiness,0,1834,144,2056
0,4,inner_train,breathiness,1,222,144,2056
0,4,inner_train,vibrato,0,493,144,2056
0,4,inner_train,vibrato,1,1506,144,2056
0,4,inner_train,vibrato,2,57,144,2056
0,4,inner_dev,chest_resonance,0,15,36,551
0,4,inner_dev,chest_resonance,1,124,36,551
0,4,inner_dev,chest_resonance,2,337,36,551
0,4,inner_dev,chest_resonance,3,75,36,551
0,4,inner_dev,head_resonance,0,22,36,551
0,4,inner_dev,head_resonance,1,103,36,551
0,4,inner_dev,head_resonance,2,334,36,551
0,4,inner_dev,head_resonance,3,92,36,551
0,4,inner_dev,front_placement,0,473,36,551
0,4,inner_dev,front_placement,1,36,36,551
0,4,inner_dev,front_placement,2,42,36,551
0,4,inner_dev,back_placement,0,455,36,551
0,4,inner_dev,back_placement,1,78,36,551
0,4,inner_dev,back_placement,2,18,36,551
0,4,inner_dev,open_throat,0,383,36,551
0,4,inner_dev,open_throat,1,125,36,551
0,4,inner_dev,open_throat,2,41,36,551
0,4,inner_dev,open_throat,3,2,36,551
0,4,inner_dev,breathiness,0,486,36,551
0,4,inner_dev,breathiness,1,65,36,551
0,4,inner_dev,vibrato,0,153,36,551
0,4,inner_dev,vibrato,1,391,36,551
0,4,inner_dev,vibrato,2,7,36,551
0,4,outer_test,chest_resonance,0,26,47,849
0,4,outer_test,chest_resonance,1,216,47,849
0,4,outer_test,chest_resonance,2,493,47,849
0,4,outer_test,chest_resonance,3,114,47,849
0,4,outer_test,head_resonance,0,34,47,849
0,4,outer_test,head_resonance,1,246,47,849
0,4,outer_test,head_resonance,2,447,47,849
0,4,outer_test,head_resonance,3,122,47,849
0,4,outer_test,front_placement,0,614,47,849
0,4,outer_test,front_placement,1,142,47,849
0,4,outer_test,front_placement,2,93,47,849
0,4,outer_test,back_placement,0,586,47,849
0,4,outer_test,back_placement,1,221,47,849
0,4,outer_test,back_placement,2,42,47,849
0,4,outer_test,open_throat,0,545,47,849
0,4,outer_test,open_throat,1,149,47,849
0,4,outer_test,open_throat,2,119,47,849
0,4,outer_test,open_throat,3,36,47,849
0,4,outer_test,breathiness,0,741,47,849
0,4,outer_test,breathiness,1,108,47,849
0,4,outer_test,vibrato,0,271,47,849
0,4,outer_test,vibrato,1,527,47,849
0,4,outer_test,vibrato,2,51,47,849
1,0,inner_train,chest_resonance,0,86,164,2542
1,0,inner_train,chest_resonance,1,542,164,2542
1,0,inner_train,chest_resonance,2,1591,164,2542
1,0,inner_train,chest_resonance,3,323,164,2542
1,0,inner_train,head_resonance,0,114,164,2542
1,0,inner_train,head_resonance,1,572,164,2542
1,0,inner_train,head_resonance,2,1505,164,2542
1,0,inner_train,head_resonance,3,351,164,2542
1,0,inner_train,front_placement,0,2098,164,2542
1,0,inner_train,front_placement,1,263,164,2542
1,0,inner_train,front_placement,2,181,164,2542
1,0,inner_train,back_placement,0,2019,164,2542
1,0,inner_train,back_placement,1,441,164,2542
1,0,inner_train,back_placement,2,82,164,2542
1,0,inner_train,open_throat,0,1806,164,2542
1,0,inner_train,open_throat,1,502,164,2542
1,0,inner_train,open_throat,2,190,164,2542
1,0,inner_train,open_throat,3,44,164,2542
1,0,inner_train,breathiness,0,2283,164,2542
1,0,inner_train,breathiness,1,259,164,2542
1,0,inner_train,vibrato,0,677,164,2542
1,0,inner_train,vibrato,1,1773,164,2542
1,0,inner_train,vibrato,2,92,164,2542
1,0,inner_dev,chest_resonance,0,24,41,631
1,0,inner_dev,chest_resonance,1,147,41,631
1,0,inner_dev,chest_resonance,2,390,41,631
1,0,inner_dev,chest_resonance,3,70,41,631
1,0,inner_dev,head_resonance,0,31,41,631
1,0,inner_dev,head_resonance,1,158,41,631
1,0,inner_dev,head_resonance,2,357,41,631
1,0,inner_dev,head_resonance,3,85,41,631
1,0,inner_dev,front_placement,0,524,41,631
1,0,inner_dev,front_placement,1,59,41,631
1,0,inner_dev,front_placement,2,48,41,631
1,0,inner_dev,back_placement,0,493,41,631
1,0,inner_dev,back_placement,1,115,41,631
1,0,inner_dev,back_placement,2,23,41,631
1,0,inner_dev,open_throat,0,449,41,631
1,0,inner_dev,open_throat,1,116,41,631
1,0,inner_dev,open_throat,2,61,41,631
1,0,inner_dev,open_throat,3,5,41,631
1,0,inner_dev,breathiness,0,574,41,631
1,0,inner_dev,breathiness,1,57,41,631
1,0,inner_dev,vibrato,0,175,41,631
1,0,inner_dev,vibrato,1,436,41,631
1,0,inner_dev,vibrato,2,20,41,631
1,0,outer_test,chest_resonance,0,2,22,283
1,0,outer_test,chest_resonance,1,69,22,283
1,0,outer_test,chest_resonance,2,115,22,283
1,0,outer_test,chest_resonance,3,97,22,283
1,0,outer_test,head_resonance,0,0,22,283
1,0,outer_test,head_resonance,1,43,22,283
1,0,outer_test,head_resonance,2,150,22,283
1,0,outer_test,head_resonance,3,90,22,283
1,0,outer_test,front_placement,0,183,22,283
1,0,outer_test,front_placement,1,61,22,283
1,0,outer_test,front_placement,2,39,22,283
1,0,outer_test,back_placement,0,185,22,283
1,0,outer_test,back_placement,1,75,22,283
1,0,outer_test,back_placement,2,23,22,283
1,0,outer_test,open_throat,0,147,22,283
1,0,outer_test,open_throat,1,91,22,283
1,0,outer_test,open_throat,2,40,22,283
1,0,outer_test,open_throat,3,5,22,283
1,0,outer_test,breathiness,0,204,22,283
1,0,outer_test,breathiness,1,79,22,283
1,0,outer_test,vibrato,0,65,22,283
1,0,outer_test,vibrato,1,215,22,283
1,0,outer_test,vibrato,2,3,22,283
1,1,inner_train,chest_resonance,0,87,164,2542
1,1,inner_train,chest_resonance,1,546,164,2542
1,1,inner_train,chest_resonance,2,1586,164,2542
1,1,inner_train,chest_resonance,3,323,164,2542
1,1,inner_train,head_resonance,0,113,164,2542
1,1,inner_train,head_resonance,1,610,164,2542
1,1,inner_train,head_resonance,2,1481,164,2542
1,1,inner_train,head_resonance,3,338,164,2542
1,1,inner_train,front_placement,0,2109,164,2542
1,1,inner_train,front_placement,1,253,164,2542
1,1,inner_train,front_placement,2,180,164,2542
1,1,inner_train,back_placement,0,2013,164,2542
1,1,inner_train,back_placement,1,450,164,2542
1,1,inner_train,back_placement,2,79,164,2542
1,1,inner_train,open_throat,0,1805,164,2542
1,1,inner_train,open_throat,1,490,164,2542
1,1,inner_train,open_throat,2,210,164,2542
1,1,inner_train,open_throat,3,37,164,2542
1,1,inner_train,breathiness,0,2287,164,2542
1,1,inner_train,breathiness,1,255,164,2542
1,1,inner_train,vibrato,0,677,164,2542
1,1,inner_train,vibrato,1,1771,164,2542
1,1,inner_train,vibrato,2,94,164,2542
1,1,inner_dev,chest_resonance,0,23,41,631
1,1,inner_dev,chest_resonance,1,143,41,631
1,1,inner_dev,chest_resonance,2,395,41,631
1,1,inner_dev,chest_resonance,3,70,41,631
1,1,inner_dev,head_resonance,0,32,41,631
1,1,inner_dev,head_resonance,1,120,41,631
1,1,inner_dev,head_resonance,2,381,41,631
1,1,inner_dev,head_resonance,3,98,41,631
1,1,inner_dev,front_placement,0,513,41,631
1,1,inner_dev,front_placement,1,69,41,631
1,1,inner_dev,front_placement,2,49,41,631
1,1,inner_dev,back_placement,0,499,41,631
1,1,inner_dev,back_placement,1,106,41,631
1,1,inner_dev,back_placement,2,26,41,631
1,1,inner_dev,open_throat,0,450,41,631
1,1,inner_dev,open_throat,1,128,41,631
1,1,inner_dev,open_throat,2,41,41,631
1,1,inner_dev,open_throat,3,12,41,631
1,1,inner_dev,breathiness,0,570,41,631
1,1,inner_dev,breathiness,1,61,41,631
1,1,inner_dev,vibrato,0,175,41,631
1,1,inner_dev,vibrato,1,438,41,631
1,1,inner_dev,vibrato,2,18,41,631
1,1,outer_test,chest_resonance,0,2,22,283
1,1,outer_test,chest_resonance,1,69,22,283
1,1,outer_test,chest_resonance,2,115,22,283
1,1,outer_test,chest_resonance,3,97,22,283
1,1,outer_test,head_resonance,0,0,22,283
1,1,outer_test,head_resonance,1,43,22,283
1,1,outer_test,head_resonance,2,150,22,283
1,1,outer_test,head_resonance,3,90,22,283
1,1,outer_test,front_placement,0,183,22,283
1,1,outer_test,front_placement,1,61,22,283
1,1,outer_test,front_placement,2,39,22,283
1,1,outer_test,back_placement,0,185,22,283
1,1,outer_test,back_placement,1,75,22,283
1,1,outer_test,back_placement,2,23,22,283
1,1,outer_test,open_throat,0,147,22,283
1,1,outer_test,open_throat,1,91,22,283
1,1,outer_test,open_throat,2,40,22,283
1,1,outer_test,open_throat,3,5,22,283
1,1,outer_test,breathiness,0,204,22,283
1,1,outer_test,breathiness,1,79,22,283
1,1,outer_test,vibrato,0,65,22,283
1,1,outer_test,vibrato,1,215,22,283
1,1,outer_test,vibrato,2,3,22,283
1,2,inner_train,chest_resonance,0,91,164,2557
1,2,inner_train,chest_resonance,1,568,164,2557
1,2,inner_train,chest_resonance,2,1587,164,2557
1,2,inner_train,chest_resonance,3,311,164,2557
1,2,inner_train,head_resonance,0,117,164,2557
1,2,inner_train,head_resonance,1,587,164,2557
1,2,inner_train,head_resonance,2,1506,164,2557
1,2,inner_train,head_resonance,3,347,164,2557
1,2,inner_train,front_placement,0,2116,164,2557
1,2,inner_train,front_placement,1,255,164,2557
1,2,inner_train,front_placement,2,186,164,2557
1,2,inner_train,back_placement,0,2021,164,2557
1,2,inner_train,back_placement,1,458,164,2557
1,2,inner_train,back_placement,2,78,164,2557
1,2,inner_train,open_throat,0,1823,164,2557
1,2,inner_train,open_throat,1,497,164,2557
1,2,inner_train,open_throat,2,197,164,2557
1,2,inner_train,open_throat,3,40,164,2557
1,2,inner_train,breathiness,0,2312,164,2557
1,2,inner_train,breathiness,1,245,164,2557
1,2,inner_train,vibrato,0,667,164,2557
1,2,inner_train,vibrato,1,1790,164,2557
1,2,inner_train,vibrato,2,100,164,2557
1,2,inner_dev,chest_resonance,0,19,41,616
1,2,inner_dev,chest_resonance,1,121,41,616
1,2,inner_dev,chest_resonance,2,394,41,616
1,2,inner_dev,chest_resonance,3,82,41,616
1,2,inner_dev,head_resonance,0,28,41,616
1,2,inner_dev,head_resonance,1,143,41,616
1,2,inner_dev,head_resonance,2,356,41,616
1,2,inner_dev,head_resonance,3,89,41,616
1,2,inner_dev,front_placement,0,506,41,616
1,2,inner_dev,front_placement,1,67,41,616
1,2,inner_dev,front_placement,2,43,41,616
1,2,inner_dev,back_placement,0,491,41,616
1,2,inner_dev,back_placement,1,98,41,616
1,2,inner_dev,back_placement,2,27,41,616
1,2,inner_dev,open_throat,0,432,41,616
1,2,inner_dev,open_throat,1,121,41,616
1,2,inner_dev,open_throat,2,54,41,616
1,2,inner_dev,open_throat,3,9,41,616
1,2,inner_dev,breathiness,0,545,41,616
1,2,inner_dev,breathiness,1,71,41,616
1,2,inner_dev,vibrato,0,185,41,616
1,2,inner_dev,vibrato,1,419,41,616
1,2,inner_dev,vibrato,2,12,41,616
1,2,outer_test,chest_resonance,0,2,22,283
1,2,outer_test,chest_resonance,1,69,22,283
1,2,outer_test,chest_resonance,2,115,22,283
1,2,outer_test,chest_resonance,3,97,22,283
1,2,outer_test,head_resonance,0,0,22,283
1,2,outer_test,head_resonance,1,43,22,283
1,2,outer_test,head_resonance,2,150,22,283
1,2,outer_test,head_resonance,3,90,22,283
1,2,outer_test,front_placement,0,183,22,283
1,2,outer_test,front_placement,1,61,22,283
1,2,outer_test,front_placement,2,39,22,283
1,2,outer_test,back_placement,0,185,22,283
1,2,outer_test,back_placement,1,75,22,283
1,2,outer_test,back_placement,2,23,22,283
1,2,outer_test,open_throat,0,147,22,283
1,2,outer_test,open_throat,1,91,22,283
1,2,outer_test,open_throat,2,40,22,283
1,2,outer_test,open_throat,3,5,22,283
1,2,outer_test,breathiness,0,204,22,283
1,2,outer_test,breathiness,1,79,22,283
1,2,outer_test,vibrato,0,65,22,283
1,2,outer_test,vibrato,1,215,22,283
1,2,outer_test,vibrato,2,3,22,283
1,3,inner_train,chest_resonance,0,94,164,2549
1,3,inner_train,chest_resonance,1,554,164,2549
1,3,inner_train,chest_resonance,2,1583,164,2549
1,3,inner_train,chest_resonance,3,318,164,2549
1,3,inner_train,head_resonance,0,124,164,2549
1,3,inner_train,head_resonance,1,603,164,2549
1,3,inner_train,head_resonance,2,1491,164,2549
1,3,inner_train,head_resonance,3,331,164,2549
1,3,inner_train,front_placement,0,2108,164,2549
1,3,inner_train,front_placement,1,261,164,2549
1,3,inner_train,front_placement,2,180,164,2549
1,3,inner_train,back_placement,0,2015,164,2549
1,3,inner_train,back_placement,1,455,164,2549
1,3,inner_train,back_placement,2,79,164,2549
1,3,inner_train,open_throat,0,1815,164,2549
1,3,inner_train,open_throat,1,494,164,2549
1,3,inner_train,open_throat,2,203,164,2549
1,3,inner_train,open_throat,3,37,164,2549
1,3,inner_train,breathiness,0,2295,164,2549
1,3,inner_train,breathiness,1,254,164,2549
1,3,inner_train,vibrato,0,685,164,2549
1,3,inner_train,vibrato,1,1768,164,2549
1,3,inner_train,vibrato,2,96,164,2549
1,3,inner_dev,chest_resonance,0,16,41,624
1,3,inner_dev,chest_resonance,1,135,41,624
1,3,inner_dev,chest_resonance,2,398,41,624
1,3,inner_dev,chest_resonance,3,75,41,624
1,3,inner_dev,head_resonance,0,21,41,624
1,3,inner_dev,head_resonance,1,127,41,624
1,3,inner_dev,head_resonance,2,371,41,624
1,3,inner_dev,head_resonance,3,105,41,624
1,3,inner_dev,front_placement,0,514,41,624
1,3,inner_dev,front_placement,1,61,41,624
1,3,inner_dev,front_placement,2,49,41,624
1,3,inner_dev,back_placement,0,497,41,624
1,3,inner_dev,back_placement,1,101,41,624
1,3,inner_dev,back_placement,2,26,41,624
1,3,inner_dev,open_throat,0,440,41,624
1,3,inner_dev,open_throat,1,124,41,624
1,3,inner_dev,open_throat,2,48,41,624
1,3,inner_dev,open_throat,3,12,41,624
1,3,inner_dev,breathiness,0,562,41,624
1,3,inner_dev,breathiness,1,62,41,624
1,3,inner_dev,vibrato,0,167,41,624
1,3,inner_dev,vibrato,1,441,41,624
1,3,inner_dev,vibrato,2,16,41,624
1,3,outer_test,chest_resonance,0,2,22,283
